Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
12938,MD,Public Electric Vehicle (EV) Charger Incentive – Potomac Edison,"Potomac Edison offers to install and operate a public Level 2 or direct
current (DC) fast charger on government property at no cost to the
government sites. A maximum of 59 EV chargers will be installed through
this program and applications will be reviewed on a first-come,
first-served basis. Additional terms and conditions apply. For more
information, see the Potomac Edison [Public Charging
Stations](https://www.firstenergycorp.com/help/saving_energy/electric-vehicles/maryland-ev/maryland-ev/ev-public-charging-stations.html)
website.
",,,false,15,Utility / Private Incentives,"",2022-06-13 12:48:31 UTC,,,,"",ELEC|PHEV,OTHER,"",AFP|GOV,"",,
12939,MD,Commercial Electric Vehicle (EV) Charger Rebates – BGE,"Baltimore Gas and Electric (BGE) offers commercial customers a rebate
for 50% of the purchase and installation cost of eligible Level 2 EV
chargers, up to \$5,000 per port, and 50% of the purchase and
installation cost of eligible direct current (DC) fast chargers, up to
\$15,000 per port. Rebate awards may not exceed \$30,000 per site.
Eligible commercial customers include multifamily properties,
homeowner's associations, small businesses, non-profit organizations,
and commercial fleets. Only chargers purchased and installed after July
1, 2019, are eligible. A total of 700 rebates are available on a
first-come, first-served basis. Applicants will be placed on a waitlist
once the rebate limit is reached. Additional terms and conditions apply.
For more information, including how to apply, see the BGE
[EVsmart](https://www.bge.com/SmartEnergy/InnovationTechnology/Pages/ElectricVehicles.aspx)
website.
",,,false,30,Utility / Private Incentives,"",2022-06-13 12:54:42 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|MUD|OTHER,"",,
12943,MD,Public Electric Vehicle (EV) Charger Incentive – SMECO,"Southern Maryland Electric Cooperative (SMECO) offers to install and
operate a public Level 2 or direct current (DC) fast charger on
government property at no cost to the government sites. A maximum of 60
EV chargers will be installed through this program and applications will
be reviewed on a first-come, first-served basis. Additional terms and
conditions apply. For more information, see the SMECO [EV
Recharge](https://www.smeco.coop/services/recharge) website.
",,,false,80,Utility / Private Incentives,"",2022-06-13 13:07:28 UTC,,,,"",ELEC|PHEV,OTHER,"",AFP|GOV,"",,
12949,CT,Zero Emission School Bus Funding and Technical Assistance ,"The Connecticut Department of Energy and Environmental Protection (DEEP)
must establish and administer a grant program to provide matching funds
necessary for municipalities, school districts and school bus operators
for the purchase or lease of zero-emission school buses and electric
vehicle chargers. School districts within environmental justice
communities will be prioritized. In addition, DEEP must provide
administrative and technical assistance to municipalities, school
districts, and school bus operators that are transitioning to
zero-emission school buses and installing electric vehicle chargers.

(Reference [Connecticut General Statutes 22a-201d](https://www.cga.ct.gov/))",2022-05-10 00:00:00 UTC,,false,,State Incentives,"",2022-06-13 18:21:55 UTC,,,,"",ELEC|HY,GNT,REQ|AIRQEMISSIONS,MAN|GOV,https://www.cga.ct.gov/|https://www.cga.ct.gov/,enacted,2022-05-10
12959,VT,Vermont's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Vermont Agency
of Transportation (AOT) to submit an annual EV Infrastructure Deployment
Plan (Plan) to the DOT and U.S. Department of Energy (DOE) [Joint Office
of Energy and Transportation](https://driveelectric.gov) (Joint Office),
describing how the state intends to distribute NEVI funds. The submitted
plans must be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Vermont's NEVI planning process, see the AOT
[NEVI](https://vtrans.vermont.gov/planning/nevi) website. To review
Vermont's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,2,State Incentives,"",2022-09-27 19:50:57 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12960,CO,Colorado's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Colorado
Department of Transportation (CDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Colorado's NEVI planning process, see the
CDOT
[NEVI](https://www.codot.gov/programs/innovativemobility/electrification/nevi-plan)
website. To review Colorado's NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,5,State Incentives,"",2022-09-14 20:30:05 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12961,MI,Michigan's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Michigan
Department of Transportation to submit an annual EV Infrastructure
Deployment Plan (Plan) to the DOT and U.S. Department of Energy (DOE)
[Joint Office of Energy and Transportation](https://driveelectric.gov)
(Joint Office), describing how the state intends to distribute NEVI
funds. The submitted plans must be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Michigan's NEVI planning process, see the
Michigan
[NEVI](https://www.michigan.gov/egle/about/organization/materials-management/energy/transportation/nevi)
website. To review Michigan's NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,5,State Incentives,"",2022-09-14 20:43:14 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12962,NM,Residential Electric Vehicle (EV) Charging Station Program  – Xcel Energy,"The Xcel Energy EV Accelerate at Home program provides residential
customers with a Level 2 EV charging station for a flat monthly fee. The
fee covers EV charging station installation and maintenance by an Xcel
Energy approved electrician. For more information, see the Xcel Energy
[EV Accelerate at
Home](https://ev.xcelenergy.com/ev-accelerate-at-home-nm) website.
",,,false,35,Utility / Private Incentives,"",2022-06-14 14:56:41 UTC,,,,"",ELEC|PHEV,LOANS|OTHER,"",IND,"",,
12963,SD,South Dakota's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the South Dakota
Department of Transportation (SDDOT) to submit an annual Electric
Vehicle Infrastructure Deployment Plan (Plan) to the DOT and U.S.
Department of Energy [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about South Dakota's NEVI planning process, see the
SDDOT [EV Plan](https://sdevplan.com/) website. To review South Dakota's
NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,3,State Incentives,"",2022-09-14 21:11:10 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12964,NH,New Hampshire's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the New Hampshire
Department of Transportation (NHDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about New Hampshire's NEVI planning process, see
the NHDOT [Electric Vehicle Charging
Infrastructure](https://www.nh.gov/dot/media/ev-charging-infrastructure.htm)
website. To review New Hampshire's NEVI plan, see the Joint Office
[State Plans for EV Charging](https://driveelectric.gov/state-plans/)
website.
",,,false,3,State Incentives,"",2022-09-14 20:48:04 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12966,NM,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Credit – Xcel Energy ,"Xcel Energy offers residential customers enrolled in a time-of-use rate
a rebate of up to \$500 for the installation of a dedicated electrical
circuit to support a Level 2 EV charging station. Income-eligible
applicants may receive a rebate of up to \$2,500. Customers who charge
EVs during off-peak periods are eligible for an annual credit of \$50.
For more information see the Xcel Energy [Driving Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,40,Utility / Private Incentives,"",2022-06-14 15:04:07 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,"",,
12967,KS,Electric Vehicle (EV) Charger Rebate and Time-Of-Use (TOU) Rate – Evergy,"Evergy offers residential customers a \$250 rebate for the purchase of a
Level 2 EV Charger. Evergy offers an additional \$250 rebate when
customers sign up for the EV TOU rate. For more information, including
TOU rate option details, see the Evergy [EV Charging
Rebate](https://www.evergy.com/ways-to-save/discounts-link/ev-charging)
website.
",,,false,10,Utility / Private Incentives,"",2022-06-14 17:14:18 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",STATION|IND,"",,
12969,IA,Iowa's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Iowa
Department of Transportation (Iowa DOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Iowa's NEVI planning process, see the Iowa
DOT [Electric Vehicle (EV) Infrastructure
Deployment](https://iowadot.gov/iowaevplan) website. To review Iowa's
NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,1,State Incentives,"",2022-06-15 18:33:00 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12970,DC,District of Columbia's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the District
Department of Transportation (DDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about District of Columbia's NEVI planning process,
see the DDOT [District Electric Vehicle Infrastructure Deployment
Plan](https://nevi.ddot.dc.gov/) website. To review District of
Columbia's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,3,State Incentives,"",2022-09-14 20:35:52 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12971,ND,Medium- and Heavy-Duty Diesel Vehicle Repower and Replacement Grants,"The North Dakota Department of Environmental Quality (NDDEQ) offers
grants for the replacement or repower of non-road and on-road medium-
and heavy-duty vehicles with new diesel or alternative fuel vehicles
(AFVs). Grants may cover up to 38% of non-government project costs and
up to 50% of government project costs. If funding is available,
applicants may also allocate up to 15% of project costs to light-duty
electric vehicle charging stations or hydrogen fueling equipment.
Eligible AFVs include all-electric, compressed natural gas, propane, and
hybrid electric vehicles. The program is funded by North Dakota's
portion of the [Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including eligible projects and program
application, see the NDDEQ [Volkswagen
Settlement](https://deq.nd.gov/AQ/planning/VW.aspx?utm_medium=email&utm_source=govdelivery)
website.
",,,false,10,State Incentives,"",,,,,"",ELEC|HEV|NG|LPG,GNT,"",FLEET|GOV|TRANS,"",,
12972,DE,Delaware's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Delaware
Department of Transportation (DelDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Delaware's NEVI planning process, see the
DelDOT [Delaware's Vehicle Electrification
Future](https://deldot.gov/Programs/NEVI/index.shtml) website. To review
Delaware's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,6,State Incentives,"",2022-09-14 20:30:46 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12973,VA,Virginia's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Virginia
Department of Transportation (VDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Virginia's NEVI planning process, see the
VDOT [Electric Vehicle Infrastructure Deployment
Plan](https://publicinput.com/VirginiaNEVI) website. To review
Virginia's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,2,State Incentives,"",2022-09-27 19:51:22 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12974,AR,Arkansas' National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Arkansas
Department of Transportation (ARDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Arkansas' NEVI planning process, see the
ARDOT DEPARTMENT [Electric Vehicle Infrastructure Deployment
Plan](https://www.ardot.gov/divisions/transportation-planning-policy/electric-vehicle-infrastructure/)
website. To review Arkansas' NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,2,State Incentives,"",2022-09-14 19:31:54 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12975,NC,North Carolina's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the North Carolina
Department of Transportation (NCDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about North Carolina's NEVI planning process, see
the NCDOT
[NEVI](https://www.ncdot.gov/initiatives-policies/environmental/climate-change/Pages/national-electric-vehicle-infrastructure-program.aspx)
website. To review North Carolina's NEVI plan, see the Joint Office
[State Plans for EV Charging](https://driveelectric.gov/state-plans/)
website.
",,,false,2,State Incentives,"",2022-09-27 19:50:04 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12976,ND,North Dakota's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the North Dakota
Department of Transportation (NDDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about North Dakota's NEVI planning process, see the
NDDOT [North Dakota Statewide Electric Vehicle Infrastructure
Plan](https://www.dot.nd.gov/construction-and-planning/transportation-plans-programs/north-dakota-electric-vehicle-ev)
website. To review North Dakota's NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,2,State Incentives,"",2022-09-14 20:25:32 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12977,RI,Rhode Island's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Rhode Island
Department of Transportation (RIDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Rhode Island's NEVI planning process, see the
Rhode Island Office of Energy Resources [NEVI
Plan](https://energy.ri.gov/rinevi) website. To review Rhode Island's
NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,2,State Incentives,"",2022-09-14 20:51:01 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12978,UT,Utah's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Utah
Department of Transportation (UDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Utah's NEVI planning process, see the UDOT
[Electric Vehicle Charging
Plan](https://udotinput.utah.gov/evplan?HTTPSRedirected=true) website.
To review Utah's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,2,State Incentives,"",2022-09-14 21:12:40 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
12986,TN,Electric Vehicle (EV) Charging Station Rebate – Tennessee Valley Authority (TVA),"The Tennessee Department of Environment and Conservation and TVA will
establish and fund a network of direct current fast charging (DCFC)
stations every 50 miles along Tennessee's interstates and major highways
through the Fast Charge TN Network Program (Program). The Program offers
rebates for public DCFC stations along EV corridor gaps, up to \$150,000
per DCFC station. Eligible applicants include TVA Local Power Companies,
and eligible projects must include two to four DCFC ports per location.
Program participants must identify suitable host sites and agree to own,
operate, and maintain Program-funded DCFC stations for a minimum of five
years. For more information, including guidelines and additional
eligibility requirements, see the TVA [Fast Charge TN
Network](https://energyright.com/ev/fast-charger-program/tn/) website.
",,,false,18,Utility / Private Incentives,"",2022-07-08 17:18:54 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|OTHER,"",,
12988,NE,Electric Vehicle (EV) Event Incentive – Nebraska Public Power District (NPPD),"NPPD offers wholesale utility, vehicle dealership, and community-based
entity customers a 100% reimbursement, up to \$2,000, for the cost of
hosting an EV event in partnership with local utilities. For more
information, including event guidelines, see the NPPD [EV Promotional
Events](https://nppd.energywisenebraskagoev.com/ev-promotional-events/)
website.
",,,false,50,Utility / Private Incentives,"",2022-07-08 17:34:56 UTC,,,,"",ELEC|PHEV,RBATE,"",AFP|OTHER,"",,
12989,NE,Electric Vehicle (EV) Event Incentive – Southern Public Power District (SPPD),"SPPD offers wholesale utility, vehicle dealership, and community-based
entity customers a 100% reimbursement, up to \$2,000, for the cost of
hosting an EV event in partnership with local utilities. For more
information, including event guidelines, see the SPPD [EV Promotional
Events](https://southernpd.energywisenebraskagoev.com/ev-promotional-events/)
website.
",,,false,60,Utility / Private Incentives,"",2022-07-08 17:36:07 UTC,,,,"",ELEC|PHEV,RBATE,"",AFP|OTHER,"",,
12991,CO,Industrial and Manufacturing Operations Emissions Reduction Grant,"The Colorado Energy Office (CEO) will administer the Industrial and
Manufacturing Operations Clean Air Grant Program (Program), which funds
projects that reduce emissions from industrial and manufacturing
operations, including transportation electrification and hydrogen
projects. Eligible applicants include private entities, local and tribal
governments, and public-private partnerships. Projects located in
underserved communities or [areas in
nonattainment](https://www3.epa.gov/airquality/greenbook/ancl.html) with
the National Ambient Air Quality Standards may receive priority
consideration. Additional terms and conditions apply. For more
information, see the CEO
[Program](https://energyoffice.colorado.gov/cap-grants) website.

(Reference [Colorado Revised Statutes 24-38.5-116](https://leg.colorado.gov/))",,,false,39,State Incentives,"",2022-07-10 19:59:43 UTC,,,2029-09-01 00:00:00 UTC,"",ELEC|HY,GNT,"",FLEET|GOV|TRIBAL,https://leg.colorado.gov/|https://leg.colorado.gov/,,
12992,CO,Diesel Emissions Reduction Grant,"The Colorado Department of Public Health and Environment (CDPHE)
administers the Colorado Clean Diesel Program (CCDP), which provides
funding to private and public entities to replace diesel vehicles and
equipment with all-electric or hybrid-electric equivalents. Eligible
projects include terminal tractors, construction equipment, bucket
trucks, transportation refrigeration units, airport ground support
equipment, lawn mowers, farm tractors, bucket trucks, snow groomers,
idle-reduction technologies, and associated charging infrastructure. A
minimum cost share is required and varies by project technology. CCDP is
funded by the [Diesel Emissions Reduction
Act](https://afdc.energy.gov/laws/389). For more information, see the
[CCDP](http://cocleandiesel.org/) website.
",,,false,38,State Incentives,"",2022-07-10 20:09:22 UTC,,,,"",ELEC|HY|PHEV,GNT,"",FLEET|GOV,"",,
12993,CO,Electric School Bus Grant,"The Colorado Department of Public Health and Environment (CDPHE) will
administer the Electrifying School Buses Grant Program (Program), which
provides funds to schools for the purchase of electric school buses and
associated charging infrastructure. Eligible projects include the
purchase and maintenance of electric school buses; the conversion of
fossil-fuel powered school buses to electric buses; the purchase and
installation of charging infrastructure; and electrical upgrades to
support associated charging infrastructure. Eligible applicants include
public school districts, charter schools, schools operated by tribal
governments, and nonprofit partners acting on behalf of a school
district or charter school. Schools located in underserved communities
or [areas in
nonattainment](https://www3.epa.gov/airquality/greenbook/ancl.html) with
the National Ambient Air Quality Standards may receive priority
consideration. Additional terms and conditions apply. For more
information, see the CDPHE [Colorado Electric School Bus Grant
Program](https://cdphe.colorado.gov/electric-school-buses) website.

(Reference [Colorado Revised Statutes 25-7-1401](https://leg.colorado.gov/laws))",,,false,40,State Incentives,"",2022-07-10 20:13:44 UTC,,,,"",ELEC,GNT,"",GOV|TRIBAL,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws,,
12994,MI,EV Charging Station Rebate – Great Lakes Energy (GLE),"GLE offers a \$800 rebate to customers who purchase and install a Level
2 EV charging station. For more information, including application
materials, see the GLE [Energy
Wise](https://www.gtlakes.com/energy-wise/) website.
",,,false,65,Utility / Private Incentives,"",2022-07-10 20:18:52 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,"",,
12996,SC,Electric Vehicle (EV) Charger Incentive – Duke Energy,"Duke Energy offers to install and maintain direct current (DC) fast
chargers across Duke Energy's service territory at no cost to site hosts
until 2026. DC fast chargers will be installed at a maximum of 30
locations and site host applications will be reviewed on a first-come,
first-served basis. Eligible sites must be located within one mile of a
major interstate or highway and the DC fast chargers must be publicly
accessible. Additional terms and conditions apply. For more information,
see the Duke Energy [Host an EV Fast
Charger](https://www.duke-energy.com/business/products/park-and-plug/ev-fast-charging-stations)
website.
",,,false,10,Utility / Private Incentives,"",2022-07-11 12:14:56 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET,"",,
12997,AL,Electric Vehicle (EV) Chargers Grants,"The Alabama Department of Economics and Community Affairs (ADECA)
administers the EV Charging Infrastructure Program. Government and
non-government entities are eligible to receive funding for the
installation of publicly accessible direct current (DC) fast chargers
and Level 2 EV chargers along non-interstate corridors. Additional terms
and conditions apply. For more information, see the ADECA [EV Charging
Infrastructure Program](https://adeca.alabama.gov/ev/) website.
",,,false,17,State Incentives,"",2022-07-11 12:30:35 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV,"",,
12999,US,Bus and Bus Facilities Grants,"The U.S. Department of Transportation's Federal Transit Administration
(FTA) offers grants through the Buses and Bus Facilities Program to
replace, rehabilitate, and purchase buses, vans, and related equipment,
and to construct associated bus facilities, including low or zero
emission vehicles or facilities. Additionally, funding may be requested
for workforce development training or training at the National Transit
Institute. Eligible applicants include state, local, and tribal
governments that allocate funds to or operate fixed-route bus services,
and eligible subrecipients include private nonprofit organizations
engaged in public transportation. For more information, including
funding availability and timelines, see the FTA [Buses and Bus
Facilities](https://www.transit.dot.gov/bus-program) website.

(Reference [49 U.S. Code 5312 and 5339](https://www.govinfo.gov/) and [Public Law 117-58](https://www.congress.gov/public-laws/117th-congress))",2016-01-01 00:00:00 UTC,2021-11-15 00:00:00 UTC,false,,Incentives,U.S. Department of Transportation,2023-03-20 21:21:18 UTC,,,,"",ELEC|EFFEC|NG|LPG,GNT,"",FLEET|GOV|TRANS|TRIBAL,https://www.govinfo.gov/|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/public-laws/117th-congress,amended,2021-11-15
13000,AL,Alabama's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Alabama
Department of Transportation (ALDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Alabama's NEVI planning process, see the
Alabama Department of Economic and Community Affairs [Electric Vehicle
Charging Infrastructure Program](https://adeca.alabama.gov/ev/) website.
To review Alabama's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,3,State Incentives,"",2022-09-27 19:42:30 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
13001,IL,Illinois' National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Illinois
Department of Transportation (IDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Illinois' NEVI planning process, see the IDOT
[Drive Electric
Illinois](https://idot.illinois.gov/home/drive-electric-illinois)
website. To review Illinois' NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,7,State Incentives,"",2022-09-27 19:46:18 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
